date,title,category,price,rating
2026-03-31,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,57.36,5
2026-03-31,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",Sequential Art,29.17,2
2026-03-31,I am a Hero Omnibus Volume 1,Sequential Art,54.63,3
2026-03-31,How to Be Miserable: 40 Strategies You Already Use,Self Help,46.03,1
2026-03-31,Her Backup Boyfriend (The Sorensen Family #1),Romance,33.97,1
2026-03-31,"Giant Days, Vol. 2 (Giant Days #5-8)",Sequential Art,22.11,2
2026-03-31,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,Historical Fiction,29.69,3
2026-03-31,First and First (Five Boroughs #3),Romance,15.97,4
2026-03-31,Fifty Shades Darker (Fifty Shades #2),Romance,21.96,1
2026-03-31,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,Nonfiction,54.35,2
2026-03-31,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Religion,37.97,2
2026-03-31,Danganronpa Volume 1,Sequential Art,51.99,4
2026-03-31,Crown of Midnight (Throne of Glass #2),Fantasy,43.29,3
2026-03-31,"Codename Baboushka, Volume 1: The Conclave of Death",Sequential Art,36.72,4
2026-03-31,Camp Midnight,Sequential Art,17.08,4
2026-03-31,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,Nonfiction,29.14,5
2026-03-31,Burning,Young Adult,28.81,3
2026-03-31,Bossypants,Default,49.46,2
2026-03-31,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",Sequential Art,37.92,2
2026-03-31,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,28.09,2
2026-03-31,Algorithms to Live By: The Computer Science of Human Decisions,Nonfiction,30.81,1
2026-03-31,A World of Flavor: Your Gluten Free Passport,Default,42.95,1
2026-03-31,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",Default,56.76,5
2026-03-31,A Murder in Time,Mystery,16.64,1
2026-03-31,A Flight of Arrows (The Pathfinders #2),Historical Fiction,55.53,5
2026-03-31,A Fierce and Subtle Poison,Young Adult,28.13,4
2026-03-31,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,52.37,1
2026-03-31,(Un)Qualified: How God Uses Broken People to Do Big Things,Christian,54.0,5
2026-03-31,You Are What You Love: The Spiritual Power of Habit,Religion,21.87,4
2026-03-31,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,43.3,4
2026-03-31,Tuesday Nights in 1980,Fiction,21.04,2
2026-03-31,Tracing Numbers on a Train,Default,41.6,3
2026-03-31,Throne of Glass (Throne of Glass #1),Fantasy,35.07,3
2026-03-31,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,59.64,1
2026-03-31,Thirteen Reasons Why,Default,52.72,1
2026-03-31,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,Childrens,58.08,4
2026-03-31,The Wedding Dress,Romance,24.12,1
2026-03-31,The Vacationers,Fiction,42.15,4
2026-03-31,The Third Wave: An Entrepreneurâs Vision of the Future,Business,12.61,5
2026-03-31,The Stranger,Philosophy,17.44,4
2026-03-31,The Shadow Hero (The Shadow Hero),Sequential Art,33.14,1
2026-03-31,The Secret (The Secret #1),Default,27.37,4
2026-03-31,The Regional Office Is Under Attack!,Fiction,51.36,5
2026-03-31,The Psychopath Test: A Journey Through the Madness Industry,Default,36.0,2
2026-03-31,The Project,Science Fiction,10.65,1
2026-03-31,The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,43.54,2
2026-03-31,The Omnivore's Dilemma: A Natural History of Four Meals,Nonfiction,38.21,2
2026-03-31,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.34,5
2026-03-31,The Murder of Roger Ackroyd (Hercule Poirot #4),Mystery,44.1,4
2026-03-31,The Mistake (Off-Campus #2),New Adult,43.29,3
2026-03-31,The Matchmaker's Playbook (Wingmen Inc. #1),New Adult,55.85,1
2026-03-31,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.6,2
2026-03-31,The Long Shadow of Small Ghosts: Murder and Memory in an American City,Crime,10.97,1
2026-03-31,The Kite Runner,Default,41.82,4
2026-03-31,The House by the Lake,Historical Fiction,36.95,1
2026-03-31,The Glittering Court (The Glittering Court #1),Fantasy,44.28,1
2026-03-31,The Girl on the Train,Default,55.02,2
2026-03-31,The Genius of Birds,Nonfiction,17.24,1
2026-03-31,The Emerald Mystery,Default,23.15,2
2026-03-31,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,41.25,1
2026-03-31,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Default,32.0,3
2026-03-31,The Artist's Way: A Spiritual Path to Higher Creativity,Nonfiction,38.49,5
2026-03-31,The Art of War,Default,33.34,5
2026-03-31,The Argonauts,Autobiography,10.93,2
2026-03-31,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Business,27.55,3
2026-03-31,Suddenly in Love (Lake Haven #1),Romance,55.99,2
2026-03-31,Something More Than This,Romance,16.24,4
2026-03-31,Soft Apocalypse,Science Fiction,26.12,2
2026-03-31,So You've Been Publicly Shamed,Nonfiction,12.23,2
2026-03-31,Shoe Dog: A Memoir by the Creator of NIKE,Business,23.99,2
2026-03-31,"Shobu Samurai, Project Aryoku (#3)",Add a comment,29.06,3
2026-03-31,Secrets and Lace (Fatal Hearts #1),Default,20.27,1
2026-03-31,Scarlett Epstein Hates It Here,Young Adult,43.55,5
2026-03-31,Romero and Juliet: A Tragic Tale of Love and Zombies,Default,36.94,1
2026-03-31,Redeeming Love,Christian Fiction,20.47,5
2026-03-31,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,Default,41.06,1
2026-03-31,Poems That Make Grown Women Cry,Poetry,14.19,4
2026-03-31,"Nightingale, Sing",Young Adult,38.28,1
2026-03-31,Night Sky with Exit Wounds,Poetry,41.05,1
2026-03-31,Mrs. Houdini,Historical Fiction,30.25,5
2026-03-31,Modern Romance,Add a comment,28.26,5
2026-03-31,Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),Default,10.76,1
2026-03-31,Louisa: The Extraordinary Life of Mrs. Adams,Biography,16.85,2
2026-03-31,Little Red,Childrens,13.47,3
2026-03-31,Library of Souls (Miss Peregrineâs Peculiar Children #3),Young Adult,48.56,5
2026-03-31,Large Print Heart of the Pride,Default,19.15,2
2026-03-31,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,Womens Fiction,57.36,4
2026-03-31,Hollow City (Miss Peregrineâs Peculiar Children #2),Fantasy,42.98,1
2026-03-31,Grumbles,Default,22.16,2
2026-03-31,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,Travel,49.43,4
2026-03-31,Frostbite (Vampire Academy #2),Young Adult,29.99,5
2026-03-31,Follow You Home,Horror,21.36,1
2026-03-31,First Steps for New Christians (Print Edition),Default,29.0,1
2026-03-31,Finders Keepers (Bill Hodges Trilogy #2),Fiction,53.53,5
2026-03-31,"Fables, Vol. 1: Legends in Exile (Fables #1)",Sequential Art,41.62,4
2026-03-31,Eureka Trivia 6.0,Default,54.59,4
2026-03-31,Drive: The Surprising Truth About What Motivates Us,Default,34.95,4
2026-03-31,Done Rubbed Out (Reightman & Bailey #1),Default,37.72,5
2026-03-31,Doing It Over (Most Likely To #1),Romance,35.61,3
2026-03-31,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,42.16,3
2026-03-31,Dark Notes,Erotica,19.19,5
2026-03-31,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Nonfiction,19.43,3
2026-03-31,Close to You,Christian Fiction,49.46,4
2026-03-31,Chasing Heaven: What Dying Taught Me About Living,Spirituality,37.8,2
2026-03-31,Big Magic: Creative Living Beyond Fear,Nonfiction,30.8,3
2026-03-31,Becoming Wise: An Inquiry into the Mystery and Art of Living,Nonfiction,27.43,2
2026-03-31,Beauty Restored (Riley Family Legacy Novellas #3),Default,11.11,2
2026-03-31,Batman: The Long Halloween (Batman),Sequential Art,36.5,2
2026-03-31,Batman: The Dark Knight Returns (Batman),Sequential Art,15.38,5
2026-03-31,Ayumi's Violin,Default,15.48,2
2026-03-31,Anonymous,Default,46.82,4
2026-03-31,Amy Meets the Saints and Sages,Default,18.46,3
2026-03-31,Amid the Chaos,Cultural,36.58,1
2026-03-31,Amatus,Default,50.54,5
2026-03-31,Agnostic: A Spirited Manifesto,Nonfiction,12.51,5
2026-03-31,Zealot: The Life and Times of Jesus of Nazareth,History,24.7,3
2026-03-31,You (You #1),Thriller,43.61,5
2026-03-31,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",Sequential Art,37.34,4
2026-03-31,Wild Swans,Young Adult,14.36,2
2026-03-31,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,Politics,52.65,4
2026-03-31,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,Nonfiction,38.2,4
2026-03-31,What's It Like in Space?: Stories from Astronauts Who've Been There,Nonfiction,19.6,2
2026-03-31,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",Sequential Art,53.9,1
2026-03-31,Walt Disney's Alice in Wonderland,Childrens,12.96,5
2026-03-31,V for Vendetta (V for Vendetta Complete),Default,37.1,4
2026-03-31,Until Friday Night (The Field Party #1),Young Adult,46.31,2
2026-03-31,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Default,45.95,2
2026-03-31,Twenty Yawns,Childrens,22.08,2
2026-03-31,Through the Woods,Sequential Art,25.38,2
2026-03-31,This Is Where It Ends,Young Adult,27.12,2
2026-03-31,The Year of Magical Thinking,Nonfiction,43.04,2
2026-03-31,The Wright Brothers,Default,56.8,4
2026-03-31,The White Queen (The Cousins' War #1),Add a comment,25.91,5
2026-03-31,The Wedding Pact (The O'Malleys #2),Romance,32.61,3
2026-03-31,The Time Keeper,Fiction,27.88,5
2026-03-31,The Testament of Mary,Fiction,52.67,4
2026-03-31,The Star-Touched Queen,Fantasy,46.02,5
2026-03-31,The Songs of the Gods,Default,44.48,5
2026-03-31,The Song of Achilles,Add a comment,37.4,5
2026-03-31,The Rosie Project (Don Tillman #1),Default,54.04,1
2026-03-31,The Power of Habit: Why We Do What We Do in Life and Business,Default,16.88,3
2026-03-31,The Marriage of Opposites,Historical Fiction,28.08,4
2026-03-31,The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,10.4,1
2026-03-31,The Long Haul (Diary of a Wimpy Kid #9),Humor,44.07,1
2026-03-31,The Loney,Horror,23.4,1
2026-03-31,The Literature Book (Big Ideas Simply Explained),Nonfiction,17.43,3
2026-03-31,The Last Mile (Amos Decker #2),Mystery,54.21,2
2026-03-31,The Immortal Life of Henrietta Lacks,Add a comment,40.67,2
2026-03-31,The Hidden Oracle (The Trials of Apollo #1),Fantasy,52.26,2
2026-03-31,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,28.77,3
2026-03-31,The Guilty (Will Robie #4),Thriller,13.82,2
2026-03-31,The First Hostage (J.B. Collins #2),Fiction,25.85,3
2026-03-31,The Dovekeepers,Add a comment,48.78,1
2026-03-31,The Darkest Lie,Young Adult,35.35,5
2026-03-31,The Bane Chronicles (The Bane Chronicles #1-11),Fantasy,44.73,4
2026-03-31,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,Nonfiction,15.77,1
2026-03-31,The 14th Colony (Cotton Malone #11),Thriller,39.24,1
2026-03-31,That Darkness (Gardiner and Renner #1),Mystery,13.92,1
2026-03-31,Tastes Like Fear (DI Marnie Rome #3),Mystery,10.69,1
2026-03-31,Take Me with You,Fiction,45.21,3
2026-03-31,Swell: A Year of Waves,Nonfiction,45.58,1
2026-03-31,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),Sequential Art,11.89,5
2026-03-31,Still Life with Bread Crumbs,Fiction,26.41,3
2026-03-31,Steve Jobs,Default,39.5,5
2026-03-31,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,44.74,4
2026-03-31,Someone Like You (The Harrisons #2),Contemporary,52.79,5
2026-03-31,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",Sequential Art,35.43,4
2026-03-31,Shtum,Fiction,55.84,4
2026-03-31,See America: A Celebration of Our National Parks & Treasured Sites,Travel,48.87,3
2026-03-31,salt.,Poetry,46.78,4
2026-03-31,Robin War,Sequential Art,47.82,3
2026-03-31,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",Sequential Art,25.48,2
2026-03-31,Rain Fish,Childrens,23.57,3
2026-03-31,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,50.89,5
2026-03-31,Pet Sematary,Horror,10.56,3
2026-03-31,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",Self Help,52.15,3
2026-03-31,Once Was a Time,Childrens,18.28,2
2026-03-31,Old School (Diary of a Wimpy Kid #10),Humor,11.83,5
2026-03-31,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,21.95,2
2026-03-31,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",Sequential Art,38.39,2
2026-03-31,My Name Is Lucy Barton,Fiction,41.56,1
2026-03-31,My Mrs. Brown,Fiction,24.48,3
2026-03-31,My Kind of Crazy,Young Adult,40.36,1
2026-03-31,Mr. Mercedes (Bill Hodges Trilogy #1),Fiction,28.9,1
2026-03-31,More Than Music (Chasing the Dream #1),Add a comment,37.61,2
2026-03-31,Made to Stick: Why Some Ideas Survive and Others Die,Business,38.85,5
2026-03-31,Luis Paints the World,Childrens,53.95,3
2026-03-31,Luckiest Girl Alive,Default,49.83,3
2026-03-31,Lowriders to the Center of the Earth (Lowriders in Space #2),Sequential Art,51.51,2
2026-03-31,Love Is a Mix Tape (Music #1),Music,18.03,1
2026-03-31,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,29.14,5
2026-03-31,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",Default,46.91,4
2026-03-31,Let It Out: A Journey Through Journaling,Nonfiction,26.79,5
2026-03-31,Lady Midnight (The Dark Artifices #1),Default,16.28,5
2026-03-31,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,1
2026-03-31,Island of Dragons (Unwanteds #7),Fantasy,29.65,1
2026-03-31,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,25.98,4
2026-03-31,I Am Pilgrim (Pilgrim #1),Fiction,10.6,4
2026-03-31,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,14.75,5
2026-03-31,"Hush, Hush (Hush, Hush #1)",Default,47.02,3
2026-03-31,Hold Your Breath (Search and Rescue #1),Romance,28.82,1
2026-03-31,Hamilton: The Revolution,Nonfiction,58.79,3
2026-03-31,Greek Mythic History,Default,10.23,5
2026-03-31,God: The Most Unpleasant Character in All Fiction,Religion,30.03,5
2026-03-31,Glory over Everything: Beyond The Kitchen House,Historical Fiction,45.84,3
2026-03-31,Feathers: Displays of Brilliant Plumage,Art,49.05,3
2026-03-31,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,15.06,4
2026-03-31,Every Last Word,Default,46.47,3
2026-03-31,Eligible (The Austen Project #4),Fiction,27.09,3
2026-03-31,El Deafo,Sequential Art,57.62,5
2026-03-31,Eight Hundred Grapes,Fiction,14.39,4
2026-03-31,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,51.75,5
2026-03-31,"Eat Fat, Get Thin",Health,54.07,2
2026-03-31,Don't Get Caught,Young Adult,55.35,1
2026-03-31,Doctor Sleep (The Shining #2),Horror,40.12,2
2026-03-31,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,37.51,5
2026-03-31,Dear Mr. Knightley,Fiction,11.21,5
2026-03-31,Daily Fantasy Sports,Default,36.58,1
2026-03-31,Crazy Love: Overwhelmed by a Relentless God,Christian,47.72,2
2026-03-31,Cometh the Hour (The Clifton Chronicles #6),Fiction,25.01,3
2026-03-31,Code Name Verity (Code Name Verity #1),Add a comment,22.13,4
2026-03-31,Clockwork Angel (The Infernal Devices #1),Default,44.14,1
2026-03-31,City of Glass (The Mortal Instruments #3),Fantasy,56.02,4
2026-03-31,City of Fallen Angels (The Mortal Instruments #4),Default,11.23,4
2026-03-31,City of Bones (The Mortal Instruments #1),Default,43.28,1
2026-03-31,City of Ashes (The Mortal Instruments #2),Default,47.27,1
2026-03-31,Cell,Add a comment,20.29,4
2026-03-31,Catching Jordan (Hundred Oaks),Young Adult,50.83,3
2026-03-31,"Carry On, Warrior: Thoughts on Life Unarmed",Default,31.85,3
2026-03-31,Carrie,Default,46.23,2
2026-03-31,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,37.8,4
2026-03-31,Brain on Fire: My Month of Madness,Nonfiction,49.32,5
2026-03-31,Batman: Europa,Sequential Art,32.01,2
2026-03-31,Barefoot Contessa Back to Basics,Food and Drink,28.01,1
2026-03-31,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.62,5
2026-03-31,Balloon Animals,Fiction,17.03,3
2026-03-31,Art Ops Vol. 1,Sequential Art,48.8,3
2026-03-31,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,58.14,4
2026-03-31,Angels Walking (Angels Walking #1),Add a comment,34.2,2
2026-03-31,Angels & Demons (Robert Langdon #1),Default,51.48,3
2026-03-31,All the Light We Cannot See,Historical,29.87,5
2026-03-31,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Sequential Art,10.9,2
2026-03-31,Abstract City,Nonfiction,56.37,5
2026-03-31,A Time of Torment (Charlie Parker #14),Mystery,48.35,5
2026-03-31,A Study in Scarlet (Sherlock Holmes #1),Mystery,16.73,2
2026-03-31,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,56.48,2
2026-03-31,A People's History of the United States,Add a comment,40.79,2
2026-03-31,A Man Called Ove,Fiction,39.72,1
2026-03-31,A Distant Mirror: The Calamitous 14th Century,History,14.58,3
2026-03-31,A Brush of Wings (Angels Walking #3),Add a comment,55.51,1
2026-03-31,1491: New Revelations of the Americas Before Columbus,History,21.8,3
2026-03-31,"The Three Searches, Meaning, and the Story",Default,13.33,3
2026-03-31,Searching for Meaning in Gailana,Fantasy,38.73,1
2026-03-31,Rook,Add a comment,37.86,4
2026-03-31,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,11.53,2
2026-03-31,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,27.06,1
2026-03-31,Will You Won't You Want Me?,Womens Fiction,13.86,3
2026-03-31,Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,37.55,1
2026-03-31,The Star-Touched Queen,Fantasy,32.3,5
2026-03-31,The Silent Sister (Riley MacPherson #1),Fiction,46.29,5
2026-03-31,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,26.2,1
2026-03-31,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,33.26,2
2026-03-31,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,59.15,4
2026-03-31,The Golden Condom: And Other Essays on Love Lost and Found,Psychology,39.43,1
2026-03-31,The Epidemic (The Program 0.6),Young Adult,14.44,5
2026-03-31,The Dinner Party,Fiction,56.54,2
2026-03-31,The Diary of a Young Girl,Nonfiction,59.9,3
2026-03-31,The Children,Add a comment,11.88,3
2026-03-31,Stars Above (The Lunar Chronicles #4.5),Young Adult,48.05,2
2026-03-31,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,21.21,3
2026-03-31,Raspberry Pi Electronics Projects for the Evil Genius,Default,49.67,4
2026-03-31,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Business,43.14,1
